ID,Date,Retweets,Replies,Likes,Quotes,Tweet
1329782289660747777,2020-11-20T13:42:58.000Z,0,0,0,0,"Ya'll though COVID was bad, wait until the Artic melts and all the viruses get out. We are never leaving the house again https://t.co/UfKQ0QlK6K"
1329782287777591300,2020-11-20T13:42:58.000Z,0,0,0,0,"@realDonaldTrump Governor Kevin Stitt is continuing to serve all of Oklahomas needs to fight in the battlefield of covid 19 and will not rest until the battle is won.

   Make no mistake about it the epidemic 
Is real !

    We salute you Gov Stitt in you brave, efforts to serve&amp; protect . https://t.co/72P10c3YlY"
1329782286934568960,2020-11-20T13:42:58.000Z,0,0,0,0,"So ""cowardly"" Johnson *hiding* in Downing Street again...can waste £16BILLION on ""Defence""- to kill people &amp; bring further terrorism to the UK - but wants to ""freeze"" the pay of #NHSheroes who ""save our lives"" every day! #ToriesEnemyOfThePeople #ToryScum 

https://t.co/IwiGjvuO1T"
1329782286607413254,2020-11-20T13:42:57.000Z,0,0,0,0,And this doesn't even cover the amount of people who end up with catastrophic medical debt due to the hospitalization and health issues stemming from Covid-19 https://t.co/XWJgIuEz8H
1329782285835571200,2020-11-20T13:42:57.000Z,0,0,0,0,"Stop testing healthy people for #Covid 

Again, every single one of these governors wants more federal money to bail them out for budget deficits. 

Isn’t that right #kingroycooper"
1329782285357428737,2020-11-20T13:42:57.000Z,0,0,0,0,"#AnotherDayAnotherCharterScandal As COVID is spiking, Charter school in Parker abruptly removes remote learning, leaving parents scrambling to find a new school ⁦@DianeRavitch⁩ ⁦@carolburris⁩ ⁦@AnthonyCody⁩ ⁦@denisha_jones⁩  https://t.co/To8Y0SAM5c"
1329782285202300928,2020-11-20T13:42:57.000Z,0,0,0,0,"COVID-19: Backlash over chancellor's 'cruel' expected public sector pay freeze
https://t.co/FdgqYieQoa https://t.co/Jmxdi1K90o"
1329782284787085315,2020-11-20T13:42:57.000Z,0,0,0,0,@CheyCab It’s because when you get covid and you have all that time you start looking at all the info out there from around the world and you find that if you look outside our borders the info is much more positive and the research into T-cells and antibodies is proven to protect you.
1329782374582820864,2020-11-20T13:43:18.000Z,0,0,1,0,"@IrisD236 @MaddowBlog @Writer_DG @barbaramills1 @mary_markssngr @sharon_kk @jongarysteele @BarryWaldo @SamHeughan @caitrionambalfe @TimDownie1 Yes. My sister was very careful staying at home since March and it was brought into her home by someone who had let their guard down &amp; unbeknownst to them had been exposed to someone with #Covid_19 . 
#WearADamnMask https://t.co/l0DK2HU7ex"
1329782374494826497,2020-11-20T13:43:18.000Z,0,0,0,0,"Celeste Solum - ""COVID-19: Disruption By Design - The One World Governme... https://t.co/Hh70yo3jQl via @YouTube"
1329782374452826113,2020-11-20T13:43:18.000Z,0,0,0,0,"@Beany_1 Let's have a look:

we can breach #Covid regs;
we can break the law in a limited and specific way;
we can bully people;
any more?"
1329782373278511112,2020-11-20T13:43:18.000Z,0,0,0,0,"Delayed report finds “approach on occasions has amounted to behaviour that can be described as bullying” after which ministers publicly support the bully and then the adviser on ministerial code resigns.

All perfectly normal in a functioning democracy. https://t.co/DJAImoglOE"
1329782372481568768,2020-11-20T13:43:18.000Z,0,0,0,0,@jarrod_tinsley What happened to king Fauci? Is he no longer the Covid boss?
1329782372125073420,2020-11-20T13:43:18.000Z,0,0,0,0,Do better @NBCNews - there is no “campaign trail” because the campaign is over and @JoeBiden is the President-Elect. Pence is violating medical advice to travel and interact with others during a pandemic storm. He is endangering others. #covid https://t.co/HPAaR74Jdh
1329782372045377538,2020-11-20T13:43:18.000Z,0,0,0,0,22 patients test positive for Covid-19 after outbreak at Dublin hospital #ireland https://t.co/aOntJDIKq3
1329782371772735489,2020-11-20T13:43:18.000Z,0,0,0,0,@ISACANews How can somebody volunteer for London chapter on weekend? After #Covid_19 restriction over?
1329782371621642241,2020-11-20T13:43:18.000Z,0,0,0,0,Quarter of people may already be immune to coronavirus – even though many have never been infected https://t.co/QYd98YYTkt via @YahooNews
1329782371542048768,2020-11-20T13:43:18.000Z,0,0,0,0,this covid shit is just fucking old now I’m so so sick of this 😡😪🤬
1329782458049507332,2020-11-20T13:43:38.000Z,0,0,0,0,Agreed - and please correct me if I am wrong - we can leave and return to Scotland without a Covid Test and have no measures in place to monitor our traveller's outside of their goodwill to self isolate for 2 weeks? That's the best we can do since March of this year? https://t.co/27UVQXwSJa
1329782457911152640,2020-11-20T13:43:38.000Z,0,0,0,0,"@Annakhait Prophesied by whom, exactly?  You? 😂Climb down from your pedestal and face facts. The only thing God had to do with trump was to show the world what real evil looks like so it will NEVER happen again. 
So Anna, go enjoy a nice, large, Covid T-giving. God prophesied it🙄"
1329782457831448576,2020-11-20T13:43:38.000Z,0,0,0,0,"@ChrisJanesGreen @BTtoronto You're basically saying people are too stupid, and need the government to tell them what to do. We all new the situation, and not once was there a ""do what you wish covid is gone"" memo."
1329782457793536000,2020-11-20T13:43:38.000Z,0,0,0,0,"#Gujarat BJP postpones 'Chintan Shivir' due to Covid-19 pandemic 

#BJP #VijayRupani #ChintanShivir #coronavirus https://t.co/pzlk2ZphEe"
1329782457651011584,2020-11-20T13:43:38.000Z,0,0,0,0,"Already banned by YouTube and Facebook, this excellent summary by former Pfizer VP Dr. Michael Yeadon is a must-watch. He touches upon many of the key reasons what we are being told about Covid-19 is non-scientific alarmist hooey.

https://t.co/4EGES5jvIl"
1329782456992604160,2020-11-20T13:43:38.000Z,0,0,0,0,Pfizer seeking emergency use of its COVID-19 vaccine in U.S.  https://t.co/cLCE58y0XD
1329782455428145158,2020-11-20T13:43:38.000Z,0,0,0,0,@poo_ikoo Why aren’t you getting tested!!! It seems like you have a lot of the symptoms you can’t know if it’s flu or covid
1329782453955858439,2020-11-20T13:43:37.000Z,0,0,0,0,I guess covid goes to bed for a full 8hrs - good for them https://t.co/l0QO0NbxII
1329782453813309467,2020-11-20T13:43:37.000Z,0,0,0,0,I know it’s about COVID but to me it’s about 2/18/2020 when I woke up from surgery and found out they couldn’t do it. The day I knew i had cancer. “One day the world stood still. Without warning. Spring didn't know to come” #BTS_BE #LifeGoesOn @BTS_twt @bts_bighit
1329782453075062784,2020-11-20T13:43:37.000Z,0,0,0,0,"@govkristinoem @govkristinoem understands that people face more challenges in life than the possible contraction of COVID-19. When reviewing ALL data and statistics, when have elected leaders been called upon to eradicate our freedoms for similar Cold/Flu/Pneumonia death rate %'s??? https://t.co/NcifdeFVhQ"
1329782546452803591,2020-11-20T13:43:59.000Z,0,0,0,0,"Dear Sir,
.My self kuldeep Singh my brother (Harendra) is ill with CKD5,Heart,galblader stone infection (BSR UP)he is total out of money.  now he admitted in MATACAHNANDEVI Hospital, COVID positive.
please help me to provide free treatment of my brother  
Kuldeep Singh
9999566221"
1329782544586387462,2020-11-20T13:43:59.000Z,0,0,0,0,"@chasingandy Well, I hate it because.....he has completely failed when it comes to Covid and has literally NOTHING to do with this vaccine. 

I bought a ticket once to Soldier Field. Can we change it to Cypher Field now? 🤣🤣🤣"
1329782543978270721,2020-11-20T13:43:59.000Z,0,0,0,0,@RonRobertsGoCVS The CDC says schools are a not a COVID transmission site. So does the White House COVID response team. So does Brown university... They all say our schools should be open F2F. Why do you continue to ignore these facts and science? Do you know better than the CDC? No more politics
1329782543718051852,2020-11-20T13:43:59.000Z,0,0,0,0,"@CBCNews @JonGatehouse @Madeline_McNair Well covid only targets ppl who travel for 3 days, so sure, let him do whatever he wants. Cancer means he should be free to put others at risk of a sometimes deadly disease."
1329782542048890880,2020-11-20T13:43:58.000Z,0,0,0,0,@Steven_Strauss @KevinMKruse @GSAEmily They'd get COVID relief funding too
1329782541964947458,2020-11-20T13:43:58.000Z,0,0,0,0,@Alichat66 @AmandaRivis @chapman020 Pre Covid I had to complain to a practice manager about the receptionist waving me away telling me to pick up a prescription on Monday.  This was a Friday. Pm was  more interested in how I got her email address 🤣
1329782541885317121,2020-11-20T13:43:58.000Z,0,0,0,0,"'SAGE was put on a pedestal... but their models clearly didn’t reflect reality': Tory MP slams scientific advisers as damning documentary reveals they relied on WIKIPEDIA data and wrongly predicted virus would peak in June

https://t.co/C3WdeyUYPd

#COVID19 #vaccine #COVIDIOT"
1329782540287287298,2020-11-20T13:43:58.000Z,1,0,0,0,"Breaking : #Pfizer  to submit to FDA today for EUA for their #Covid vaccine 

FDA is expected to take a decision by December 10th 

#CovidVaccine"
1329782540123721730,2020-11-20T13:43:58.000Z,0,0,0,0,"About to present ""The #Sustainable Futures Online MOOC: ​
Lessons Learned ​&amp;​ Ideas for You"" @TheEAUC Virtual Global Climate conference
https://t.co/sG3EY5jQeP

💚Our course has been more impactful &amp; meaningful during Covid-19, w/ moments of unexpected poignancy &amp; camaraderie💚"
1329782539612000257,2020-11-20T13:43:58.000Z,0,0,0,0,@Rhotonium I apologize. I just realized why the 2 should be kept separate and avoided in the same conversation (at least for people like you).  You can’t get cancer or COPD standing next to someone for a few minutes yet it it will kill more people than COVID-19..a highly transmittable virus
1329782630208970754,2020-11-20T13:44:19.000Z,0,0,0,0,"The anti-science, anti-public health rhetoric on the Right makes it very difficult to have a reasoned debate about what parts of society can and cannot stay open. Evidence suggests that lower-level schools (pre-K - 8th grade) can be opened safely. https://t.co/MUk7BRCL9u"
1329782628506099712,2020-11-20T13:44:19.000Z,0,0,0,0,are you prepared to survive a pandemic more severe than covid? - learn to prepare to survive disease outbreaks &amp; natural disasters - visit https://t.co/bCbpRTb3Xs to discover this BOOK  #Kindle https://t.co/PPEowNVJDX https://t.co/MEbaCKXFHy
1329782627855962119,2020-11-20T13:44:19.000Z,0,0,0,0,"This makes me sick!! Your ass was just voted back @SpeakerPelosi how could u allow @senatemajldr &amp; the Senate to take a vacation when people are being evicted, have no food, no access to medicine &amp; are dying in droves of COVID-19. You all need to get your priorities in order https://t.co/9Nta34Xh5x"
1329782627453243399,2020-11-20T13:44:19.000Z,0,0,0,0,@RoyalCWSociety @GeriHalliwell @meifongwriter @lindayueh @davidwalliams @GylesB1 @LewisPugh @alexandramusic @KareenaK_FC #rainbowgirl isn't meant to be #gerihorner - this is not right. #Rainbow represents something completely different during this #covid times #Geri #attentionseeker
1329782627092619264,2020-11-20T13:44:19.000Z,0,0,0,0,"@MsBriannaLi @Mastara5 @NYCMayor It suffers because of teachers as yourself, who decided to take advantage of the covid situation and have unlimited vacation time. Worried to much, then stop going dining and shopping!"
1329782626979373058,2020-11-20T13:44:19.000Z,0,0,0,0,"Elmhurst and Corona, which were hit hard during the peak of the crisis in the spring, have seen a worrying rise in positive test rates in the last week. The recent spread is no longer contained to a few zip codes where people didn’t follow guidelines.

https://t.co/ERjmz4WP5O"
1329782626668982275,2020-11-20T13:44:19.000Z,0,0,0,0,"@cguthrie00 @kispokotha @JodiDoering @govkristinoem not sure. I have a question for you tho.  How does South Dakota basically go unscathed all year from COVID, until about 11 months into this thing. Immediately after the election and Joe Biden's continual gloomy Dark Winter predctions. It's almost like JoJo is a prophet"
1329782626249486337,2020-11-20T13:44:18.000Z,0,0,0,0,Twitter blocks the link so here is a photo of it. Educate yourself. PCR false positive COVID testing and video of Fauchi telling you the truth but doing nothing. #covid https://t.co/3LnOrm2kAG
1329782625171456004,2020-11-20T13:44:18.000Z,0,0,0,0,"hold on, bfr i was trying to pre order b.e album but it cannot be shipped in PH. why o why??? or is it just on me or bc of this covid??"
1329782624307605505,2020-11-20T13:44:18.000Z,0,0,0,0,$185 for a covid test? And y'all wonder why young people aren't getting tested and just spreading it everywhere. The healthcare system in the usa is fucked.
1329782713188896768,2020-11-20T13:44:39.000Z,0,0,0,0,@Arriadna @DonnaBlue88 Biden at this stage only got more because the Covid conditions facilitated Mail-In-Ballots of which there was 106 million’ of 106 million according to sworn affidavits of some election monitors 20-30% should’ve been thrown out but Liberal monitors wouldn’t allow it!
1329782712983556103,2020-11-20T13:44:39.000Z,0,0,0,0,"As Ireland and the world has been thrown into distress as Covid-19 runs rampant globally and our time for staying quite about injustice comes to an end. We are entering a new dawn, a new age , a new enlightenment. #ireland #COVID19 https://t.co/vjSOS3B1Bb"
1329782712203415552,2020-11-20T13:44:39.000Z,0,0,0,0,what type of problem do italian students and their parents have? what type? what is your problem in understanding that people are dying because of covid on a global level? you fucking dumbasses.
1329782711620276225,2020-11-20T13:44:39.000Z,0,0,0,0,"This!! 👇👇👇👇 I WILL NOT COMPLY!!
Gavin Newsom Manufactures a COVID Crisis to Make California Miserable Again - American Thinker https://t.co/7ya0ADkpyl"
1329782711242854407,2020-11-20T13:44:39.000Z,0,0,0,0,@1MarkMoss @wef @IMFNews Cue the COVID 19 vaccine and the bill gates “depopulation” plan to reduce the worlds population to 500 M.
1329782708755640321,2020-11-20T13:44:38.000Z,0,0,0,0,"@sweetlilcajun @w_terrence Dems are better off than Repubs? Or better off than Trump cultists living pay check to pay check but can afford big ass Trump flags, Trump suits, Trump tattoos, and Insurance to catch Covid and die in a hospital refuting the fact that they have Covid? Or you mean something else?"
1329782707082113030,2020-11-20T13:44:38.000Z,0,0,0,0,@DBeasleyHarling Absolutely agree - no point sacrifice the progress we’ve made in controlling Covid for the sake of 3 days chaos trying to get together. It’s ONE CHRISTMAS
1329782707019198465,2020-11-20T13:44:38.000Z,0,0,0,0,"Just another reason to adore this man! 💚❤️
Fauci says Santa Claus has 'innate immunity', won't be spreading COVID-19 to anyone this Christmas https://t.co/Sqj5juh2QY via @USATODAY"
1329782706968748032,2020-11-20T13:44:38.000Z,0,0,0,0,"#HowManyFridays
Hou much we should wait to here this 3 singles in live concert 😭😢😓
@ArmaanMalik22 jaldi ye covid jaye or aap ka live concert ho🤞🤞"
1329782705857425408,2020-11-20T13:44:37.000Z,0,0,0,0,@BaltimoreDoug @bblock29 @charliekirk11 Trump and his sycophants are pissed that they didn’t use Ivanka’s voting machines?  I think they are using Ivanka’s caskets though For all the dead Americans due to Donald’s non-action and lies on Covid.
1329782797339332609,2020-11-20T13:44:59.000Z,0,0,0,0,"@realreardon sex          covid
        🤝
I got it from my sister"
1329782797314252814,2020-11-20T13:44:59.000Z,0,0,0,0,"Marketing professionals from Federated Media shared insights on what they have learned as a result of the COVID-19 crisis.

#FederatedMedia #COVID-19

 https://t.co/WRdPP4Az2D"
1329782796659748864,2020-11-20T13:44:59.000Z,0,0,0,0,"@aparna326 This happened in US
Delhiites became bit careless and look what is happening there
Please be careful
Don't take COVID lightly
Please wear masks properly, don't go out if not necessary https://t.co/eufzhG8il4"
1329782796655747076,2020-11-20T13:44:59.000Z,0,0,0,0,"@jaketapper WE KNOW YOU'RE A F*CKING LIAR!!

You are complicit in:

The biggest, most agregious colour revolution,and the biggest (covid) psy-op ever waged.
 
But you are also a suspect in the biggest counter coup sting op ever staged.

It's going to be biblical Jake. https://t.co/vHNYh7GBvh"
1329782795590316040,2020-11-20T13:44:59.000Z,0,0,0,0,"@bbclaurak corruption of this cabinet and government continues. You can breach ministerial conduct and nothing will happen to you, you can have consultancies £1000ph and award those companies contrcats with taxpayer money. Covid PPE contracts to friends. Is there any honesty in this gov"
1329782794860462080,2020-11-20T13:44:59.000Z,0,0,0,0,[CONTENT FROM @InsightEnt] 90% of IT priorities were impacted by COVID-19. Learn how IT leaders managed the rapid changes and where IT is headed in the new 2020 Insight Intelligent Technology Pulse: The Impact of COVID-19 on Business Readiness Report: https://t.co/GTGL83Ju6r. https://t.co/Ua2kXsESmD
1329782794365628416,2020-11-20T13:44:59.000Z,0,0,0,0,@Sims_Simmma Because of COVID 😳😳
1329782794327875587,2020-11-20T13:44:58.000Z,0,0,0,0,Simple and quick explanation of 4 different approaches for #Covid vaccines currently in progress. https://t.co/Pdjuls9sRL
1329782794277576709,2020-11-20T13:44:58.000Z,0,0,0,0,"With all of this week's good news about coronavirus vaccines,  @RogersHistory  considers 10 Covid changes that will remain in schools even after our return to 'normal' https://t.co/9ErF9WUBhR"
1329782792973119490,2020-11-20T13:44:58.000Z,0,0,0,0,"During New York City’s pandemic peak, the fatality rate from #COVID19 was 9.2% overall and *32.1%* among hospitalized people. https://t.co/5qp6C6twTc"
1329782882026614787,2020-11-20T13:45:19.000Z,0,0,0,0,"If detractors of this research are certain it’s not reliable

they should also be calling for testing of preserved samples (blood, wastewater) as evidence against it.

Debate will never end.

We must gather data while we can.

#Covid_19 #SARSCoV2 #origin

https://t.co/0kBw47BNvZ"
1329782881011572740,2020-11-20T13:45:19.000Z,0,0,0,0,"@MattGertz Everything is a hoax to him when it’s bad, Russia,
COVID, election, his taxes etc"
1329782880042618887,2020-11-20T13:45:19.000Z,0,0,0,0,"How the COVID crisis is leading to massive suffering of the elephants used in the tourism industry.

https://t.co/X7RcVqEmle"
1329782878855696386,2020-11-20T13:45:19.000Z,0,0,0,0,@hiv_giver @TrapsUck @Razormarks69420 @NightmarePetrol Lmao covid isn't getting better
1329782878717308929,2020-11-20T13:45:19.000Z,0,0,0,0,"I search @AudrianaBassis just to find this jewel that summarize big part of the increase in Covid cases. 
(I follow her know cause I found a mine of great tweets and thoughts from her). https://t.co/XYAhEYF0it"
1329782878553710594,2020-11-20T13:45:19.000Z,0,0,0,0,"@LauraPAuthor My daughter had a covid 19 test this week, and they emailed me a link to the result. I kept putting the date of birth in incorrectly and was nearly locked out!!
NERVES!"
1329782877903593472,2020-11-20T13:45:18.000Z,0,0,0,0,@HeatherBeauch Yes this is getting to be too much! Mine also. My husband said to me that Covid is real whether you believe it or not. I'm trying to see the light at the end of the tunnel as I have to believe God has a plan for this!
1329782877597396994,2020-11-20T13:45:18.000Z,0,0,0,0,Man they said before they put em on the vent they denying it’s COVID and saying they got the flu. They are NUTS https://t.co/vHodDSQIvf
1329782876716535816,2020-11-20T13:45:18.000Z,0,0,0,0,"@georgegalloway @Alliance4Unity lol
everyone has more covid deaths than China.."
1329782876645314566,2020-11-20T13:45:18.000Z,0,0,0,0,@Rebartic Bad news for her. We’ve seen Covid does to fatties.
1329782970211680257,2020-11-20T13:45:40.000Z,0,0,0,0,@StopherBuck @Timcast Yeah. No other countries have massive Covid deaths.
1329782970014724096,2020-11-20T13:45:40.000Z,0,0,0,0,Getting tested for COVID-19 feels like they’re tickling your brain.
1329782969414918148,2020-11-20T13:45:40.000Z,0,0,0,0,"@joshtpm Sure. And on the gravestone of the 250,000 (and counting) COVID deaths, let's add a footnote. ""Killed by Trump."""
1329782968508948480,2020-11-20T13:45:40.000Z,0,0,0,0,@GeriHalliwell #rainbowgirl isn't meant to be #gerihorner - this is not right. #Rainbow represents something completely different during this #covid times #Geri #attentionseeker
1329782967208652803,2020-11-20T13:45:40.000Z,0,0,0,0,I don't want to do that covid test omg Rip me
1329782966239817730,2020-11-20T13:45:39.000Z,1,0,1,0,@rowzeeykemunto @Amref_Kenya @YEDNetworkKe @EUinKenya those with preexisting medical conditions should always wear a mask while out and observe all covid-19 guidelines to #angamizacoronamachakos #EUAmrefOnCovid19KE #YEDNEnviromentKE
1329782965728108546,2020-11-20T13:45:39.000Z,0,0,0,0,@EarthboundFilms @DailyMailUK I saw a tweet the other day by a nurse in. A hospital in the Dakotas saying people were coughing themselves to death while insisting Covid wasn't a real thing and screaming hateful abuse and conspiracy theories at the carers before kicking off..
1329782965661032448,2020-11-20T13:45:39.000Z,0,0,0,0,"Having filmed the first Phase 3 trial participants at @UHSFT getting @JanssenUK COVID vaccine on Monday (link below, which aired before govt confirmed 5m Moderna doses), I could hardly turn down the (coincidental) invitation to volunteer... https://t.co/2pgtJSr7nR https://t.co/dc9GMhUERi"
1329782963458822145,2020-11-20T13:45:39.000Z,0,0,0,0,Pfizer seeking emergency use of COVID-19 vaccine https://t.co/cZnxyEJJFW
1329782962951512068,2020-11-20T13:45:39.000Z,0,0,1,0,"Seeing right wing christians gloat about attending church in person and how theyre going to still do large holiday gatherings is just...

Yo fine whatever, but when the covid gets ya i hope it just strikes ya down quick so innocent ppl wont suffer your foolishness"
1329783054265675778,2020-11-20T13:46:00.000Z,0,0,0,0,@fox5sandiego Futures slip as stimulus hopes fade https://t.co/KDVX0KRNsk  Fears over rising corona and fading stimulus threatened to further hamper a slowing economic revival. Mnuchin said key COVID lending programs at the Fed to support businesses would expire by end of year
1329783054076882944,2020-11-20T13:46:00.000Z,0,0,0,0,"@barryesullivan @RobSchneider CDC # deaths 2018 = 2.839.205, life expectancy was 78 years old, 2020 to date # deaths 2.512.880 divided by 10.5 months &amp; multiplied by 12 months = total 2.871.832. The average age covid mortality 78 years old. Tell me again why we should shut up, obey and give up our freedoms ?"
1329783053544284167,2020-11-20T13:46:00.000Z,0,0,0,0,"TGIF! With the upcoming thanksgiving break just a few days away it is important to make sure you prepare properly. You can check out this website https://t.co/10b3exJ2FP, or contact us for more information. 
#TGIF #protectpurdue🚂 #purdue #housing #covid"
1329783053514919939,2020-11-20T13:46:00.000Z,0,0,0,0,@StephenPunwasi COVID 4 Life https://t.co/a6O2UAyUhY
1329783053409943554,2020-11-20T13:46:00.000Z,0,0,0,0,"@zerohedge 
https://t.co/MY5lkEJhvx
https://t.co/mO2p9R01Ik
https://t.co/DHyVvL5H5i
SuperCold4NanoparticlesLOOKS? permanently encodes mRNA
https://t.co/ALNp5auzaZ
https://t.co/9t56fG8Rt1
https://t.co/FP0yaJipyN
https://t.co/36UcI3Z4SA
TB vaccine Effective
https://t.co/vupq5pQlOR"
1329783052004958213,2020-11-20T13:46:00.000Z,0,1,0,0,"Session 3: Food, COVID and me: It's Complicated- Not Really!

Delve into the science of nutrition and its impact on our emotions, our immune system, and our mood. https://t.co/JFpy5dqId8"
1329783051619082241,2020-11-20T13:46:00.000Z,0,0,0,0,Coronavirus R rate drops again in latest proof England’s lockdown is working https://t.co/aZ6HiQz7jl
1329783051144945667,2020-11-20T13:46:00.000Z,0,0,0,0,"Health experts clash over use of certain drugs for #COVID19

https://t.co/ILxUFYGX2G"
1329783051069444098,2020-11-20T13:46:00.000Z,0,0,0,0,@Armygrad1 Margaret Covid
1329783050897600512,2020-11-20T13:46:00.000Z,0,0,0,0,"@Lg7410 @elms_JE This was years before covid, they kicked him out way too early as well. basically ""Get out don't you have a home to go to?"" 
Our ""caring nhs"" was like a pub manager at 11pm."
1329783137925279749,2020-11-20T13:46:20.000Z,0,0,0,0,So no deaths from covid in one hospital trust yet no news on MSM about it?? @DailyMailUK @Daily_Express @Telegraph https://t.co/jCWgfceM8J
1329783131449266176,2020-11-20T13:46:19.000Z,0,0,0,0,"While the deep green could be attributable to local mandates, if we are to overlay this with the weather map, we can see how a polar express winter will affect the COVID outcome https://t.co/9IzDB8itjQ"
1329783130748809219,2020-11-20T13:46:19.000Z,0,0,0,0,"@B_RedHKN I need to start back my small barbing salon😩🙏,
Since the covid-19 I lost so many customers and my tools need to be replaced sir for good service🙏.
Am now broke coz I don't know where to start from again #princeofguinness"
1329783129641402368,2020-11-20T13:46:18.000Z,0,0,0,0,Stock-index futures mixed as COVID restrictions threaten recovery #SmartNews  https://t.co/NaFJBdvfpe
1329783129125625860,2020-11-20T13:46:18.000Z,0,0,0,0,@govkristinoem That’s fantastic news!!!! Now how many have died from CoVid to skew the data ???
1329783129117081603,2020-11-20T13:46:18.000Z,0,0,0,0,"American AIrlines, British AIrway, OneWorld launch COVID testing trial - [Worldwide Travel News], Source: Outlook India - https://t.co/mjtICZ4K99 https://t.co/k5NnSzho5c"
1329783128005677057,2020-11-20T13:46:18.000Z,0,0,0,0,"@MrIvankaTrump @lanesgramma20 @realDonaldTrump Friday Fiasco of #DopeyDon:

-68M filed for UIA since Covid began
-Trump&amp;GOP embarrassing themselves 
-Ensnared in 2 NY Fraud Investigations 
-Needs to be prosecuted in MI for Voter Fraud&amp;Intimidation 
-#COVID19 254K+Dead 11.8M+Infected

#UNMAGA
#HumptyTrumpty
#TrumpIsPathetic"
1329783127829590016,2020-11-20T13:46:18.000Z,0,0,0,0,"Y'all still playing like COVID, not real."
1329783127045246976,2020-11-20T13:46:18.000Z,0,0,0,0,"I’d like a stay at home order issued soon, but not because I’m afraid of Covid. I’m just really, really sick of people."
1329783127007514624,2020-11-20T13:46:18.000Z,0,0,0,0,Pfizer seeking emergency use of its COVID-19 vaccine in US #presswhite #pfizer #fauci #wntabcnewscoronavirus #foxnewswhycovid #house https://t.co/fQ1q0Ws7EN
1329783221534543873,2020-11-20T13:46:40.000Z,0,0,0,0,"@TrystanFalcone We were trying to figure out if, weather permitting, we could do a distanced outdoor Thanksgiving. Then we learned that my brother-in-law’s 1yo is probably Covid-positive, and my mom just had an old friend from out of state come visit for a few days. Maskless.
😔"
1329783220209070080,2020-11-20T13:46:40.000Z,0,0,0,0,"@TheRealHoarse I call Covid ""the trump"" (""Did you get the trump?"")

Also a term for a bloviating ashole. (""Man, that guy was a real trump..."")

Also when you have no idea what you are talking about but keep blabbing on like you are some authority.... ""The guy kept trumping on and on..."""
1329783218174910465,2020-11-20T13:46:40.000Z,0,0,0,0,"As of November 21, all travellers flying to Canada must submit their COVID-related information digitally via the ArriveCAN app or website before their departure to Canada. Failure to do so may result in a fine. 

Details: https://t.co/inW3HINAqA"
1329783218048909312,2020-11-20T13:46:40.000Z,0,0,0,0,"Before, the Orange Fuehrer wanted to emulate Xi's China to be a self-anointed emperor.  Now Xi's China wants to emulate the Donald to blame everyone in the world but itself for the pandemic.  How ironical and comical?!  Life is full of tragic comedies. 

https://t.co/H1DC2eb0pD"
1329783217365409793,2020-11-20T13:46:39.000Z,0,0,0,0,Pfizer and BioNTech to Submit Emergency Use Authorization Request Today to the U.S. FDA for COVID-19 Vaccine | Pfizer https://t.co/vEI5X3qoxU
1329783217088385024,2020-11-20T13:46:39.000Z,0,0,0,0,"Climate change diplomacy-India is punching above it's weight, no need to be intimidated by global pressure. https://t.co/9oNghwvYRu"
1329783216887181313,2020-11-20T13:46:39.000Z,0,0,0,0,@LifeZette @realDonaldTrump @Leahbellabella @BrianPSmyth @WayneDupreeShow Trump era is over! He should concede ASAP and let Biden handle Covid-19 and economy.
1329783216778092544,2020-11-20T13:46:39.000Z,0,0,0,0,In the age of Covid &amp; “experts”. this is Instructive - CDC recommending carbs to diabetics. https://t.co/kZQsLdX3jm
1329783216505384960,2020-11-20T13:46:39.000Z,0,0,0,0,"@WordswithSteph So...now he’s shooting himself in the foot repeatedly.
He’s certifiable.  He’s criminal.  He’s destroying everything he possibly can including the lives of tRUMPees.  He’s killed a record number of people with tRUMP COVID-19.

He’s just plain evil."
1329783216417492996,2020-11-20T13:46:39.000Z,0,0,0,0,"@KickenitDon @RobSchneider CDC # deaths 2018 = 2.839.205, life expectancy was 78 years old, 2020 to date # deaths 2.512.880 divided by 10.5 months &amp; multiplied by 12 months = total 2.871.832. The average age covid mortality 78 years old. Tell me again why we should shut up, obey and give up our freedoms ?"
1329783305781321737,2020-11-20T13:47:00.000Z,0,0,0,0,Discover how the pharmaceutical industry can use emerging technologies to run virtual #clinicaltrials for improved patient experience in the age of COVID-19 https://t.co/Vkt1EZwt3U via @TenthpinMC https://t.co/Epup6ULaHE
1329783304732758016,2020-11-20T13:47:00.000Z,0,0,0,0,"So give the vaccine (which could potentially save lives), a name after the man that barely took the Covid virus serious would be a “nice gesture” to him .. yet would be blatant spit in the face of the many Americans that have experienced loss from this .. Geraldo #StopIt https://t.co/d9J74rzXTx"
1329783302945816579,2020-11-20T13:47:00.000Z,0,0,0,0,"Charley Hughlett returned to action yesterday, and more could be coming back to the Browns today.  https://t.co/jlr53RfhMS"
1329783302782390277,2020-11-20T13:47:00.000Z,0,0,0,0,"“Dell expanded its tutoring solutions, giving employees a broad range of services to choose from, including one-on-one…” https://t.co/PQTEBrN3AP"
1329783302719295488,2020-11-20T13:47:00.000Z,0,0,0,0,"@MattGertz How about naming body bags, caskets and urns after him?  
We could get a national Trump holiday called “Trumps Covid Dead Prayer Day”"
